id,timestamp,class_type,speed,project,project_name,device_alias,device_name,plan_start,plan_end
3466825,2021-07-13T11:00:16+07:00,pickup,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466826,2021-07-13T11:03:11+07:00,motorcycle,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466827,2021-07-13T11:04:13+07:00,car,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466828,2021-07-13T11:04:26+07:00,motorcycle,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466829,2021-07-13T11:05:13+07:00,motorcycle,73.76,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466830,2021-07-13T11:06:37+07:00,motorcycle,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466831,2021-07-13T11:06:50+07:00,motorcycle,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466832,2021-07-13T11:06:57+07:00,motorcycle,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466833,2021-07-13T11:07:36+07:00,pickup,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466834,2021-07-13T11:07:54+07:00,motorcycle,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466835,2021-07-13T12:00:43+07:00,pickup,78.66,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466836,2021-07-13T12:01:12+07:00,pickup,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466837,2021-07-13T12:01:26+07:00,car,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
3466838,2021-07-13T12:01:37+07:00,pickup,-1.00,28,S17,CCTV05,6J02D33PAGB1A35,2021-07-13,2021-07-13
