id,timestamp,class_type,speed,project,project_name,device_alias,device_name,plan_start,plan_end
3744733,2021-08-02T08:00:00+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744734,2021-08-02T08:00:03+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744735,2021-08-02T08:00:11+07:00,car,29.72,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744736,2021-08-02T08:00:14+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744737,2021-08-02T08:00:21+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744738,2021-08-02T08:00:33+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744739,2021-08-02T08:00:34+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744740,2021-08-02T08:00:38+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744741,2021-08-02T08:00:41+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744742,2021-08-02T08:00:43+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744743,2021-08-02T08:00:44+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744744,2021-08-02T08:00:45+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744745,2021-08-02T08:00:45+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744746,2021-08-02T08:00:46+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744747,2021-08-02T08:00:48+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744748,2021-08-02T08:00:49+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744749,2021-08-02T08:00:50+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744750,2021-08-02T08:00:51+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744751,2021-08-02T08:00:53+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744752,2021-08-02T08:00:57+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744753,2021-08-02T08:00:58+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744754,2021-08-02T08:00:58+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744755,2021-08-02T08:00:58+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744756,2021-08-02T08:00:59+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744757,2021-08-02T08:01:03+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744758,2021-08-02T08:01:04+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744759,2021-08-02T08:01:08+07:00,car,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744760,2021-08-02T08:01:18+07:00,truck,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744761,2021-08-02T08:01:21+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744762,2021-08-02T08:01:27+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744763,2021-08-02T08:01:29+07:00,7up,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744764,2021-08-02T08:01:32+07:00,motorcycle,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744765,2021-08-02T08:01:38+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744766,2021-08-02T08:01:41+07:00,pickup,-1.00,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
3744767,2021-08-02T08:01:50+07:00,car,29.68,22,S11,CCTV04,5M070DAPAG45787,2021-08-02,2021-08-02
