id,timestamp,class_type,speed,project,project_name,device_alias,device_name,plan_start,plan_end
3900148,2021-09-21T13:00:46+07:00,pickup,133.90,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900149,2021-09-21T13:01:07+07:00,car,81.03,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900150,2021-09-21T13:01:34+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900151,2021-09-21T13:01:45+07:00,motorcycle,69.02,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900152,2021-09-21T13:01:52+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900153,2021-09-21T13:01:53+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900154,2021-09-21T13:02:09+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900155,2021-09-21T13:02:14+07:00,pickup,128.97,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900156,2021-09-21T13:03:08+07:00,motorcycle,109.77,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900157,2021-09-21T13:04:05+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900158,2021-09-21T13:04:07+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900159,2021-09-21T13:04:08+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900160,2021-09-21T13:04:08+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900161,2021-09-21T13:04:11+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900162,2021-09-21T13:04:15+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900163,2021-09-21T13:04:16+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900164,2021-09-21T13:04:18+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900165,2021-09-21T13:04:18+07:00,car,89.27,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900166,2021-09-21T13:04:20+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900167,2021-09-21T13:04:50+07:00,motorcycle,103.45,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900168,2021-09-21T13:04:53+07:00,pickup,147.13,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900169,2021-09-21T13:05:05+07:00,motorcycle,61.80,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900170,2021-09-21T13:05:23+07:00,pickup,106.65,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900171,2021-09-21T13:05:33+07:00,car,124.07,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900172,2021-09-21T13:05:45+07:00,pickup,105.24,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900173,2021-09-21T13:06:17+07:00,pickup,124.07,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900174,2021-09-21T13:06:23+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900175,2021-09-21T13:07:09+07:00,car,137.18,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900176,2021-09-21T13:07:46+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900177,2021-09-21T13:07:53+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900178,2021-09-21T13:08:13+07:00,pickup,140.01,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900179,2021-09-21T13:08:24+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900180,2021-09-21T13:08:25+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900181,2021-09-21T13:08:26+07:00,motorcycle,107.86,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900182,2021-09-21T13:08:33+07:00,car,99.18,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900183,2021-09-21T13:08:36+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900184,2021-09-21T13:08:37+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900185,2021-09-21T13:08:38+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900186,2021-09-21T13:08:39+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900187,2021-09-21T13:08:41+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900188,2021-09-21T13:08:43+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900189,2021-09-21T13:08:46+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900190,2021-09-21T13:08:49+07:00,pickup,114.67,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900191,2021-09-21T13:08:54+07:00,pickup,87.98,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900192,2021-09-21T13:08:58+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900193,2021-09-21T13:09:02+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900194,2021-09-21T13:09:05+07:00,pickup,112.61,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900195,2021-09-21T13:09:11+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900196,2021-09-21T13:09:41+07:00,car,108.20,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900197,2021-09-21T13:09:46+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900198,2021-09-21T13:10:01+07:00,motorcycle,66.60,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900199,2021-09-21T13:10:37+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900200,2021-09-21T13:10:47+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900201,2021-09-21T13:10:51+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900202,2021-09-21T13:10:53+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900203,2021-09-21T13:10:54+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900204,2021-09-21T13:10:56+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900205,2021-09-21T13:10:58+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900206,2021-09-21T13:11:00+07:00,pickup,108.07,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900207,2021-09-21T13:11:15+07:00,pickup,119.69,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900208,2021-09-21T13:11:56+07:00,pickup,76.61,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900209,2021-09-21T13:12:26+07:00,pickup,109.13,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900210,2021-09-21T13:12:51+07:00,car,121.22,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900211,2021-09-21T13:13:06+07:00,car,128.53,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900212,2021-09-21T13:13:10+07:00,car,120.51,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900213,2021-09-21T13:13:13+07:00,car,135.94,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900214,2021-09-21T13:13:24+07:00,pickup,141.87,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900215,2021-09-21T13:13:50+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900216,2021-09-21T13:13:55+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900217,2021-09-21T13:14:37+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900218,2021-09-21T13:15:03+07:00,car,119.47,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900219,2021-09-21T13:15:07+07:00,car,120.57,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900220,2021-09-21T13:15:11+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900221,2021-09-21T13:15:13+07:00,motorcycle,92.88,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900222,2021-09-21T13:15:57+07:00,car,111.74,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900223,2021-09-21T13:16:14+07:00,car,102.88,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900224,2021-09-21T13:17:05+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900225,2021-09-21T13:17:17+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900226,2021-09-21T13:17:19+07:00,car,104.94,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900227,2021-09-21T13:18:26+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900228,2021-09-21T13:18:30+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900229,2021-09-21T13:18:32+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900230,2021-09-21T13:19:31+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900231,2021-09-21T13:19:35+07:00,car,102.24,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900232,2021-09-21T13:19:38+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900233,2021-09-21T13:19:41+07:00,car,103.64,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900234,2021-09-21T13:19:44+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900235,2021-09-21T13:19:54+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900236,2021-09-21T13:19:59+07:00,motorcycle,62.21,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900237,2021-09-21T13:20:23+07:00,car,58.26,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900238,2021-09-21T13:20:28+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900239,2021-09-21T13:20:45+07:00,pickup,123.82,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900240,2021-09-21T13:21:01+07:00,motorcycle,87.03,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900241,2021-09-21T13:21:14+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900242,2021-09-21T13:21:36+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900243,2021-09-21T13:21:38+07:00,car,120.47,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900244,2021-09-21T13:21:42+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900245,2021-09-21T13:21:43+07:00,car,100.97,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900246,2021-09-21T13:22:57+07:00,car,88.96,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900247,2021-09-21T13:23:05+07:00,7up,171.06,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900248,2021-09-21T13:23:46+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900249,2021-09-21T13:23:53+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900250,2021-09-21T13:23:54+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900251,2021-09-21T13:23:57+07:00,pickup,117.81,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900252,2021-09-21T13:24:00+07:00,pickup,133.44,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900253,2021-09-21T13:24:08+07:00,motorcycle,89.65,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900254,2021-09-21T13:24:16+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900255,2021-09-21T13:24:37+07:00,pickup,107.40,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900256,2021-09-21T13:26:00+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900257,2021-09-21T13:26:04+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900258,2021-09-21T13:26:10+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900259,2021-09-21T13:26:12+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900260,2021-09-21T13:26:13+07:00,car,98.78,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900261,2021-09-21T13:26:24+07:00,pickup,106.91,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900262,2021-09-21T13:28:11+07:00,car,119.34,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900263,2021-09-21T13:28:17+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900264,2021-09-21T13:28:20+07:00,pickup,93.61,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900265,2021-09-21T13:28:46+07:00,motorcycle,87.45,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900266,2021-09-21T13:29:25+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900267,2021-09-21T13:29:29+07:00,pickup,123.94,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900268,2021-09-21T13:30:29+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900269,2021-09-21T13:30:31+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900270,2021-09-21T13:30:33+07:00,trailer,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900271,2021-09-21T13:30:34+07:00,car,112.55,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900272,2021-09-21T13:30:35+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900273,2021-09-21T13:30:44+07:00,car,108.51,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900274,2021-09-21T13:30:56+07:00,motorcycle,121.66,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900275,2021-09-21T13:31:15+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900276,2021-09-21T13:31:34+07:00,7up,134.06,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900277,2021-09-21T13:31:39+07:00,car,114.58,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900278,2021-09-21T13:32:05+07:00,car,72.62,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900279,2021-09-21T13:32:11+07:00,pickup,107.79,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900280,2021-09-21T13:32:26+07:00,motorcycle,103.97,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900281,2021-09-21T13:32:34+07:00,motorcycle,96.37,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900282,2021-09-21T13:32:40+07:00,motorcycle,77.46,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900283,2021-09-21T13:32:45+07:00,pickup,126.09,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900284,2021-09-21T13:32:55+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900285,2021-09-21T13:33:05+07:00,pickup,87.14,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900286,2021-09-21T13:33:23+07:00,motorcycle,80.38,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900287,2021-09-21T13:34:12+07:00,motorcycle,50.01,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900288,2021-09-21T13:34:45+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900289,2021-09-21T13:34:48+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900290,2021-09-21T13:34:50+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900291,2021-09-21T13:34:52+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900292,2021-09-21T13:34:53+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900293,2021-09-21T13:34:53+07:00,pickup,115.20,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900294,2021-09-21T13:35:04+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900295,2021-09-21T13:35:06+07:00,pickup,107.30,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900296,2021-09-21T13:35:12+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900297,2021-09-21T13:35:13+07:00,motorcycle,74.15,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900298,2021-09-21T13:35:17+07:00,motorcycle,94.67,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900299,2021-09-21T13:35:23+07:00,motorcycle,58.69,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900300,2021-09-21T13:35:59+07:00,pickup,96.85,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900301,2021-09-21T13:36:01+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900302,2021-09-21T13:36:04+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900303,2021-09-21T13:36:07+07:00,pickup,111.73,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900304,2021-09-21T13:36:13+07:00,car,85.04,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900305,2021-09-21T13:36:51+07:00,motorcycle,122.46,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900306,2021-09-21T13:36:59+07:00,motorcycle,141.37,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900307,2021-09-21T13:37:00+07:00,motorcycle,101.69,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900308,2021-09-21T13:37:05+07:00,7up,122.52,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900309,2021-09-21T13:37:10+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900310,2021-09-21T13:37:13+07:00,car,78.19,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900311,2021-09-21T13:37:30+07:00,car,107.31,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900312,2021-09-21T13:37:35+07:00,car,87.66,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900313,2021-09-21T13:37:46+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900314,2021-09-21T13:37:49+07:00,pickup,103.56,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900315,2021-09-21T13:37:53+07:00,car,95.85,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900316,2021-09-21T13:38:01+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900317,2021-09-21T13:38:03+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900318,2021-09-21T13:38:05+07:00,7up,126.64,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900319,2021-09-21T13:38:13+07:00,motorcycle,76.86,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900320,2021-09-21T13:38:22+07:00,motorcycle,80.60,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900321,2021-09-21T13:38:35+07:00,motorcycle,64.68,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900322,2021-09-21T13:39:02+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900323,2021-09-21T13:39:10+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900324,2021-09-21T13:39:12+07:00,car,108.89,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900325,2021-09-21T13:39:18+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900326,2021-09-21T13:39:25+07:00,car,72.18,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900327,2021-09-21T13:39:29+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900328,2021-09-21T13:39:30+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900329,2021-09-21T13:39:33+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900330,2021-09-21T13:39:34+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900331,2021-09-21T13:39:34+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900332,2021-09-21T13:39:38+07:00,motorcycle,88.21,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900333,2021-09-21T13:39:45+07:00,motorcycle,86.41,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900334,2021-09-21T13:39:53+07:00,motorcycle,128.81,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900335,2021-09-21T13:40:00+07:00,truck,198.22,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900336,2021-09-21T13:40:04+07:00,motorcycle,83.31,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900337,2021-09-21T13:40:21+07:00,pickup,110.56,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900338,2021-09-21T13:41:01+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900339,2021-09-21T13:41:15+07:00,motorcycle,91.25,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900340,2021-09-21T13:41:19+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900341,2021-09-21T13:41:23+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900342,2021-09-21T13:41:25+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900343,2021-09-21T13:41:27+07:00,motorcycle,76.48,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900344,2021-09-21T13:41:27+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900345,2021-09-21T13:41:29+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900346,2021-09-21T13:41:31+07:00,pickup,108.29,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900347,2021-09-21T13:41:37+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900348,2021-09-21T13:41:39+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900349,2021-09-21T13:41:40+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900350,2021-09-21T13:41:42+07:00,car,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900351,2021-09-21T13:41:43+07:00,pickup,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900352,2021-09-21T13:41:44+07:00,car,87.73,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900353,2021-09-21T13:41:54+07:00,motorcycle,-1.00,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900354,2021-09-21T13:41:57+07:00,car,70.82,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900355,2021-09-21T13:42:04+07:00,motorcycle,99.34,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900356,2021-09-21T13:42:07+07:00,pickup,91.62,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900357,2021-09-21T13:42:18+07:00,motorcycle,102.58,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900358,2021-09-21T13:43:04+07:00,car,66.02,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
3900359,2021-09-21T13:43:09+07:00,motorcycle,85.65,21,S10,CCTV04,5M070DAPAG45787,2021-09-21,2021-09-23
