id,timestamp,class_type,speed,project,project_name,device_alias,device_name,plan_start,plan_end
3887719,2021-09-21T13:00:53+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887720,2021-09-21T13:01:01+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887721,2021-09-21T13:03:12+07:00,car,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887722,2021-09-21T13:03:52+07:00,car,152.07,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887723,2021-09-21T13:04:06+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887724,2021-09-21T13:05:46+07:00,car,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887725,2021-09-21T13:05:53+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887726,2021-09-21T13:06:05+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887727,2021-09-21T13:09:49+07:00,car,117.36,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887728,2021-09-21T13:11:35+07:00,motorcycle,119.96,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887729,2021-09-21T13:12:50+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887730,2021-09-21T13:13:13+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887731,2021-09-21T13:13:42+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887732,2021-09-21T13:14:03+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887733,2021-09-21T13:15:01+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887734,2021-09-21T13:17:08+07:00,car,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887735,2021-09-21T13:18:46+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887736,2021-09-21T13:20:06+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887737,2021-09-21T13:20:20+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887738,2021-09-21T13:20:45+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887739,2021-09-21T13:22:15+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887740,2021-09-21T13:24:38+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887741,2021-09-21T13:25:14+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887742,2021-09-21T13:25:39+07:00,motorcycle,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887743,2021-09-21T13:25:44+07:00,motorcycle,97.63,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887744,2021-09-21T13:31:49+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
3887745,2021-09-21T13:33:12+07:00,pickup,-1.00,20,S09,CCTV10,6J02D33PAGC74A6,2021-09-21,2021-09-23
