id,timestamp,class_type,speed,project,project_name,device_alias,device_name,plan_start,plan_end
3700113,2021-07-11T11:00:06+07:00,pickup,24.64,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700114,2021-07-11T11:00:24+07:00,pickup,-1.00,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700115,2021-07-11T11:00:54+07:00,pickup,22.03,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700116,2021-07-11T11:01:05+07:00,car,17.83,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700117,2021-07-11T11:01:12+07:00,car,-1.00,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700118,2021-07-11T11:01:21+07:00,motorcycle,-1.00,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700119,2021-07-11T11:01:24+07:00,motorcycle,17.70,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700120,2021-07-11T11:01:28+07:00,pickup,20.35,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700121,2021-07-11T11:01:36+07:00,pickup,26.92,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700122,2021-07-11T11:01:41+07:00,pickup,26.79,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700123,2021-07-11T11:01:48+07:00,motorcycle,-1.00,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
3700124,2021-07-11T11:01:50+07:00,motorcycle,-1.00,29,S18,CCTV10 (BACK),6J02D33PAGC74A6_BACK,2021-07-11,2021-07-14
